term1,term2,score
ischemia,thrombosis,0.6153846153846154
anterior nare,nose,0.6153846153846154
stress,pain,0.6153846153846154
hepatosteatosis,disease,0.6153846153846154
hookworm,giardia,0.6153846153846154
immunopathology,immunization,0.6153846153846154
dog,pup,0.6153846153846154
streptomycin-treated,ampicillin,0.6153846153846154
coconut,fruit,0.6153846153846154
disease,melanoma,0.6153846153846154
pre-school,child,0.6153846153846154
mental,anxiety,0.6153846153846154
sows,ham,0.6153846153846154
virus-induced,hepatitis,0.6153846153846154
tamarin,starling,0.6153846153846154
bifidobacteria,xenomicrobiota,0.6153846153846154
lactose,yogurt,0.6153846153846154
legume,inulin,0.6153846153846154
mammalian-associated,mouse-associated,0.6153846153846154
malaria,blood-feeding,0.6153846153846154
undernutrition,deprivation,0.6153846153846154
fourteen,fifth,0.6153846153846154
cystitis,cholangitis,0.6153846153846154
bird,cranes,0.6153846153846154
gerbil,woodrat,0.6153846153846154
beetle,frog,0.6153846153846154
breastmilk,saliva,0.6153846153846154
glucose,diabetes mellitus,0.6153846153846154
rat,mouse-associated,0.6153846153846154
fly,bird,0.6153846153846154
obesogenic,obesity-associated,0.6153846153846154
carnivore,animal,0.6153846153846154
father,child,0.6153846153846154
peatland,earth,0.6153846153846154
cervix uteri,urogenital,0.6153846153846154
whey,lard,0.6140350877192983
seafood,krill,0.6140350877192983
malignancy,metastasis,0.6140350877192983
insect,blattella,0.6140350877192983
glycans,glucose,0.6140350877192983
pancreatitis,biliopancreatic,0.6140350877192983
vegetation,garden,0.6140350877192983
mouth,anus,0.6140350877192983
endometrium,epithelium,0.6140350877192983
obesity-related,diabetes mellitus,0.6140350877192983
peatland,shrubland,0.6140350877192983
newborns,toddlers,0.6140350877192983
fibromyalgia,pain,0.6140350877192983
human-gut,microbiota-host,0.6140350877192983
villi,gastro-intestine,0.6140350877192983
colobineprimates,capuchins,0.6140350877192983
mucosa,mucin,0.6140350877192983
conifer,angiosperm,0.6140350877192983
virus-induced,hpv,0.6140350877192983
production,industry,0.6140350877192983
newborns,birth,0.6140350877192983
lupus,immunodeficiency,0.6140350877192983
sea,gulf,0.6140350877192983
farm,prairie,0.6140350877192983
lateralis,anterior,0.6129032258064516
qinghai-tibetan,guangdong,0.6129032258064516
digit,arm,0.6129032258064516
poultry,beef,0.6129032258064516
root,vine,0.6129032258064516
cheetahs,monkey,0.6129032258064516
vegetable,bean,0.6129032258064516
human-associated,immunocompromised,0.6129032258064516
opioid,addictionbryant,0.6129032258064516
zostera,coral,0.6129032258064516
dose-response,dose-dependent,0.6129032258064516
lice,bugs,0.6129032258064516
deer mouse,deer,0.6129032258064516
cloaca,abdomen,0.6129032258064516
atherosclerotic,thrombosis-protected,0.6119402985074627
inflammation,immune-related,0.6119402985074627
tissue,skin,0.6119402985074627
immunomodulation,b-cell,0.6111111111111112
questionnaires,debate,0.6111111111111112
younger,middle-aged,0.6111111111111112
crop,corn-soybean,0.6111111111111112
encephalomyelitis,epilepsy,0.6111111111111112
leukemia,carcinogenesis,0.6111111111111112
charles,bbc,0.6111111111111112
tree,grassland,0.6111111111111112
barn,woodrat,0.6111111111111112
cotton,bran,0.6111111111111112
oligosaccharide,proteoglycan,0.6111111111111112
coast,ridge,0.6111111111111112
microbiota-dependent,gut-microbiome,0.6111111111111112
thailand,guangdong,0.6111111111111112
inflammatory bowel disease,dysbiosis-induced,0.6111111111111112
branta,bear,0.6111111111111112
clindamycin,gentamicin,0.6111111111111112
leopard,whale,0.6111111111111112
cooperation,committee,0.6111111111111112
interleukin,immunologic,0.6111111111111112
midgut,gastrointestinal tract,0.6111111111111112
marine,killifish,0.6111111111111112
penicillin,cefotaxime,0.6111111111111112
neomycin,cephalosporin,0.6111111111111112
carcinoma,sclerosis,0.6111111111111112
post-antibiotic,antibiotics (resistance),0.6111111111111112
dairy,soy,0.6111111111111112
atherosclerotic,osteoporosis,0.6097560975609756
myeloid,lymphocyte,0.6097560975609756
antibiotic-treated,antibiotic,0.6097560975609756
legume,herb,0.6097560975609756
young,female,0.6097560975609756
polyphenol,plant polysaccharide,0.6097560975609756
plant,plant polysaccharide,0.6097560975609756
livestock,piglets,0.6097560975609756
sucrose,fructo,0.6097560975609756
wolf,squirrels,0.6097560975609756
mucosae,ileum,0.6097560975609756
hisflofv,hfdlfb,0.6097560975609756
abusers,abuse,0.6097560975609756
host-microbe,microbiotherapy,0.6097560975609756
hirundo,songbird,0.6097560975609756
agricultural,livestock,0.6097560975609756
cavity,mouth,0.6097560975609756
scrape,swab,0.6097560975609756
pig,cat,0.6097560975609756
bladder,ureteral,0.6097560975609756
cholestasis,fibrosis,0.6097560975609756
lemurs,animal,0.6097560975609756
pig,horse,0.6097560975609756
autoimmunity,immuno,0.6097560975609756
sciurus,sparrow,0.6097560975609756
yerba,honeybush,0.6097560975609756
antibiotic-treated,amoxicillin,0.6097560975609756
salmo,salmon,0.6097560975609756
mammal,scrofa,0.6097560975609756
high-fibre,carbohydrate,0.6097560975609756
eagle,duck,0.6097560975609756
lung,cardiac,0.6097560975609756
inflammation,mucositis,0.6097560975609756
vulva,skin,0.6097560975609756
mom,newborns,0.6097560975609756
bean,berry,0.6097560975609756
obesity-related,non-obese,0.6097560975609756
mycobiome,miicrobiota,0.6097560975609756
penicillin,ciprofloxacin,0.6097560975609756
streptomycin-treated,antiretroviral-treated,0.6097560975609756
grass,orchard,0.6097560975609756
crop,grain,0.6097560975609756
depression,disorder,0.6097560975609756
oil spill,sewage,0.6097560975609756
prediabetic,glycemia,0.6097560975609756
chimp,vole,0.6097560975609756
prediabetic,obesity-associated,0.6097560975609756
panda,chimpanzee,0.6097560975609756
gorillas,tamarin,0.6097560975609756
lizard,vole,0.6097560975609756
pancreatitis,reflux,0.6097560975609756
cecum,colitis,0.6097560975609756
cat,pigeon,0.6097560975609756
mannose,polysaccharide,0.6097560975609756
dosage,doses,0.6097560975609756
thrombosis-protected,thrombosis,0.6086956521739131
ulcer,diarrhoea-predominant,0.6086956521739131
pancreatitis,emphysema,0.6086956521739131
rice,corn-soybean,0.6086956521739131
polysaccharide,carbohydrate,0.6086956521739131
coral reef,rainforest,0.6086956521739131
ampicillin,cefoperazone-treated,0.6086956521739131
plant-based,fiber,0.6086956521739131
saliva,semen,0.6086956521739131
animal,honeybee,0.6086956521739131
plant polysaccharide,beta-glucan,0.6086956521739131
impaired,frail,0.6086956521739131
arthritis,myalgic,0.6086956521739131
lesion,infarction,0.6086956521739131
gut-liver,gastric,0.6086956521739131
banana,grape,0.6086956521739131
limb,bone,0.6086956521739131
leukemia,hiv,0.6086956521739131
desert,coast,0.6086956521739131
neuronal,neurotransmitters,0.6086956521739131
desert,marsh,0.6086956521739131
virulence-associated,uropathogenicity,0.6086956521739131
woodrat,sheep,0.6086956521739131
weaning,weanling,0.6086956521739131
wellness,homeostasis,0.6086956521739131
carcinoma,bronchitis,0.6086956521739131
lizard,chicken,0.6086956521739131
peritoneum,organ,0.6086956521739131
colitis,gastroesophageal,0.6086956521739131
lemur,frog,0.6086956521739131
streptomycin-treated,antibiotic-associated,0.6086956521739131
leukemia,lymphocyte,0.6086956521739131
monkey,cheetah,0.6086956521739131
hepatitis,sepsis,0.6086956521739131
krill,algae,0.6086956521739131
neomycin,ampicillin,0.6086956521739131
kidney,thyroid,0.6086956521739131
necrosis,injury,0.6086956521739131
sclerosis,emphysema,0.6086956521739131
rotenone,arsenic,0.6086956521739131
extended spectrum beta lactamase,carbapenemase-producing,0.6086956521739131
ceftriaxone,clindamycin,0.6086956521739131
koala,chimp,0.6086956521739131
fermented food,whole-grain,0.6086956521739131
pea,acorn,0.6086956521739131
glucosamine,threonine,0.6086956521739131
peritonitis,sepsis,0.6086956521739131
sputum,urine,0.6086956521739131
bird,swallows,0.6086956521739131
peritoneum,anatomy,0.6086956521739131
embryo,ovary,0.6086956521739131
hookworm,parasitism,0.6086956521739131
hiv-infected,immunocompromised,0.6086956521739131
faecalibacteria,gut-microbiota,0.6086956521739131
immunoglobulin,immunization,0.6086956521739131
endometrium,menstruation,0.6086956521739131
enterotype,microbiota-dependent,0.6086956521739131
hirundo,pigeon,0.6086956521739131
poultry,abalone,0.6086956521739131
co-housing,housing,0.6086956521739131
gorillas,marmoset,0.6086956521739131
breeders,husbandry,0.6086956521739131
poultry,piglets,0.6086956521739131
chicken,waterfowl,0.6086956521739131
acid,stomach,0.6086956521739131
cerebral,encephalitis,0.6086956521739131
anxiety,pain,0.6086956521739131
bonobo,cheetahs,0.6078431372549019
diet-microbiome,nutrition,0.6078431372549019
diet,fasting,0.6078431372549019
gentamicin-treated,metronidazole-treated,0.6078431372549019
healthspan,menopause,0.6078431372549019
diet,lactose,0.6078431372549019
forest,conifer,0.6078431372549019
antibiotic-perturbed,antibiotic-associated,0.6078431372549019
cytokine,immunologic,0.6078431372549019
gastritis,iron-deficient,0.6078431372549019
lymphoma,fibrosis,0.6078431372549019
hanwoo,meishan,0.6078431372549019
ulcer,acne,0.6078431372549019
atherosclerotic,cardiac,0.6078431372549019
forest,bog,0.6078431372549019
predisposition,susceptibility,0.6078431372549019
psoriasis,osteoporosis,0.6078431372549019
stroke,hypertension,0.6078431372549019
apodemus,squirrels,0.6078431372549019
hsct,autologous,0.6078431372549019
seagrass,conifer,0.6078431372549019
gastritis,emphysema,0.6078431372549019
oryctolagus,cuniculus,0.6078431372549019
tree,seed,0.6078431372549019
blattella,termite,0.6078431372549019
rapeseed,raspberry,0.6078431372549019
hiv-infected,leukemia,0.6078431372549019
plant,pine,0.6078431372549019
lipoprotein,hyperlipidemia,0.6078431372549019
psoriasis,atherosclerosis,0.6078431372549019
gut-microbiota,pouchitis,0.6078431372549019
wolf,frog,0.6078431372549019
placebo-controlled,double-blind,0.6078431372549019
stress-induced,hypertension,0.6078431372549019
lard,dairy,0.6078431372549019
digestion,pancreatitis,0.6078431372549019
komodo,iguanas,0.6078431372549019
gut-brain,germfree,0.6078431372549019
apodemus,myodes,0.6078431372549019
plant-based,vegetable,0.6078431372549019
diarrhoea-predominant,cystic fibrosis,0.6078431372549019
macaque,deer mouse,0.6078431372549019
norvegicus,rhesus,0.6078431372549019
acorn,seed,0.6078431372549019
retroviral,antiretroviral-treated,0.6078431372549019
immunoglobulins,immunodeficiency,0.6078431372549019
salmon,killifish,0.6078431372549019
citrate,succinate,0.6078431372549019
perturbation,disruption,0.6078431372549019
fructose,fructo-oligosaccharides,0.6078431372549019
antibiotic-perturbed,carbapenemase-producing,0.6078431372549019
stress,mental,0.6078431372549019
fiber,herb,0.6078431372549019
bangladesh,zambia,0.6078431372549019
siv-infected,hiv-positive,0.6071428571428571
kidney,cirrhosis,0.6071428571428571
vegetation,conifer,0.6071428571428571
cecum,gut-liver,0.6071428571428571
steatosis,diabetes mellitus,0.6071428571428571
diarrhoea-predominant,gastro-intestine,0.6071428571428571
poultry,cowpea,0.6071428571428571
microbiota-induced,phylosymbiosis,0.6071428571428571
reef,gulf,0.6071428571428571
turtle,sheep,0.6071428571428571
desert,grassland,0.6071428571428571
flaxseed,pea,0.6071428571428571
peritonitis,bronchitis,0.6071428571428571
tolerance,immunity,0.6071428571428571
glycemic,glycans,0.6071428571428571
dairy food,celiac,0.6071428571428571
emphysema,cirrhosis,0.6071428571428571
rodent,animal-associated,0.6071428571428571
microbiota-liver,gut-liver,0.6071428571428571
polyomavirus,papillomavirus,0.6071428571428571
norvegicus,helveticus,0.6071428571428571
ferret,duck,0.6071428571428571
vulva,bladder,0.6071428571428571
pine,woodland,0.6071428571428571
gastro-intestine,colorectal,0.6071428571428571
birthweight,reproductive-age,0.6071428571428571
glucose,saccharide,0.6071428571428571
overweight,non-obese,0.6071428571428571
reproductive-age,early-life,0.6071428571428571
breath,mouth,0.6071428571428571
phylosymbiosis,microbiota-triggered,0.6065573770491803
autoimmunity,diabetes mellitus,0.6065573770491803
metranscriptome,metagenoma,0.6065573770491803
cytokines,immune-related,0.6065573770491803
tumorigenesis,virulence,0.6065573770491803
tropical,temperate,0.6065573770491803
lice,insect,0.6065573770491803
inflammation,endotoxemia,0.6065573770491803
levofloxacin,chlortetracyclinen,0.6065573770491803
mammal,gorilla,0.6065573770491803
bird,frog,0.6065573770491803
low fat,fiber,0.6065573770491803
birthweight,infant,0.6065573770491803
agricultural,manure,0.6060606060606061
diet,weight-loss,0.6060606060606061
bifidophages,microbiota-based,0.6
arabia,semi-desert,0.6
hormone,cytokine,0.6
microbiome-dependent,gut-microbiome,0.6
malnutrition,nutrition,0.6
malnutrition,obesity,0.6
hepatosteatosis,atherosclerosis,0.6
celiac,fructans,0.6
fly,insectivore,0.6
leopard,snakehead,0.6
gastro-intestine,chyme,0.6
rapeseed,germanica,0.6
pig,gorilla,0.6
hpv,parvovirus,0.6
mellitus,glycemia,0.6
ceftazidime,gentamicin-treated,0.6
gastroenteritis,pancreatitis,0.6
agricultural,acres,0.6
cipro,cefotaxime,0.6
fox,beagle,0.6
endothelial,aorta,0.6
tuberculosis,encephalitis,0.6
herb,botanical,0.6
endothelium,lymphocyte,0.6
platyrhynchos,bird,0.6
carb,high-carbohydrate,0.6
pylorus,abdomen,0.6
pylorus,pharynx,0.6
squirrels,vole,0.6
inflammation,injury,0.6
orchard,arable soil,0.6
dairy,parmesan,0.6
immunization,immune-related,0.6
athlete,athletes,0.6
ameliorates,aggravates,0.6
guinea pig,pig,0.6
classify,category,0.6
neomycin,clindamycin,0.6
medicine,immunization,0.6
lake,gulf,0.6
melanoma,tumor,0.6
fructose,high-fiber,0.6
lizard,leopard,0.6
cooking,preserves,0.6
cholangitis,cholestasis,0.6
hfdhfb,rlbuht,0.6
estonia,namibia,0.6
menopause,pregnancy,0.6
spondyloarthritis,gout,0.6
neutrophil,immune-related,0.6
orchard,walnut,0.6
crohns disease,dermatitis,0.6
recto,pharynx,0.6
plant polysaccharide,botanical,0.6
recto,ileum,0.6
spondyloarthritis,atopy,0.6
mycobiome,microbiome-dependent,0.6
mink,cuniculus,0.6
antimicrobial,streptomycin-treated,0.6
importantly,aimed,0.6
flesh,human-skin,0.6
gentamicin-treated,antibiotic-associated,0.6
cyclophosphamide,streptozotocin,0.6
platelets,bloodstream,0.6
vancomycin,aztreonam,0.6
plant-based,legume,0.6
komodo,cheetah,0.6
embryo,ova,0.6
microbiota-associated,virome,0.6
barrel,ship,0.6
turtle,dog,0.6
ultimately,pivotal,0.6
temperature,heat,0.6
birthweight,full-term,0.6
spondyloarthritis,sclerosis,0.6
fiber,diet-microbiome,0.6
animal,tamarin,0.6
bambi,rabbit,0.6
lonicera,tree,0.6
disease,tuberculosis,0.6
opioids,ethanol,0.6
pylorus,recto,0.6
strep,typhoid fever,0.6
immunopathology,immunocompromised,0.6
breastmilk,infant,0.6
stomach,gastroesophageal,0.6
anus,ovary,0.6
baby,woman,0.6
adenocarcinoma,tumorigenesis,0.6
tumorigenesis,melanoma,0.6
perturb,perturbed,0.6
breastmilk,mother,0.6
ampicilin,penicillium,0.6
duet,zr-duet,0.6
fish,gill,0.6
gut-derived,miicrobiota,0.6
pravastatin,lipid,0.6
autoimmunity,immunoglobulins,0.6
mouse,mouse-associated,0.6
inguinal,interdigital,0.6
horse,labrador,0.6
marine sediment,reef,0.6
autologous,allograft,0.6
infant,mother-infant,0.6
flaxseed,moringa,0.6
jackal,eagle,0.6
vancomycin,fidaxomicin,0.6
disease,encephalitis,0.6
disease,suffering,0.6
microbiota-mediated,mictobiota,0.6
antimicrobial,antibiotic (resistance),0.6
mictobiota,dysbiosis,0.6
lemur,bambi,0.6
neonatal,birthweight,0.6
host-microbiota,microbiota-dependent,0.6
vancomycin,cipro,0.6
cherry,acorn,0.6
juice,yogurt,0.6
girl,child,0.6
myeloid-derived,mononuclear,0.6
animal,insect,0.6
fructo,fructose,0.6
panda,herbivore,0.6
integrin,adhesion,0.6
tropical,semi-desert,0.6
seagrass,soil,0.6
bonobo,tamarin,0.6
gynecologic,abortion,0.6
animal,bear,0.6
miicrobiota,microbiome-wide,0.6
koala,rabbit,0.6
carbapenemase,ciprofloxacin,0.6
grass,cowpea,0.6
gutmicrobiota,inflammatory bowel disease,0.6
seafood,tilapia,0.6
lycium,germanica,0.6
menstrual,estradiol,0.6
ferret,guinea pig,0.6
frog,terrier,0.6
intestine,lymph,0.6
frugivore,omnivore,0.6
obesity-related,weight-loss,0.6
antibiotic,anti-microbial,0.6
fostered,rescued,0.6
diet-microbiome,microbiome-dependent,0.6
infection,hiv,0.6
adenocarcinoma,malignancy,0.6
farm,arable soil,0.6
diet-dependent,fasting,0.6
cystic fibrosis,cystitis,0.6
piglets,sheep,0.6
ulcer,pancreatitis,0.6
immunomodulation,immunotherapy,0.6
establishes,recapitulates,0.6
cystic fibrosis,diabetes mellitus,0.6
chimp,iguanas,0.6
vaginosis,uterus,0.6
salmon,ham,0.6
woman,pregnancy,0.6
gastrointestinal tract,ileum,0.6
lowfat-richinplantpolysaccharide,high-fat-diet,0.6
fluconazole,amoxicillin,0.6
osteoporosis,emphysema,0.6
ischemia,bronchitis,0.6
eye,forehead,0.6
hepatosteatosis,liver,0.6
oryctolagus,iguanas,0.6
mucin degradation,epithelium,0.6
heathy,healthspan,0.6
mannose,disaccharide,0.6
breeders,livestock,0.6
stream,flow,0.6
gynecologic,cervix uteri,0.6
cricket,canaries,0.6
hiv-positive,immunocompromised,0.6
calf,cattle,0.6
gastritis,mucositis,0.6
atherogenesis,hyperlipidemia,0.6
sugar,disaccharide,0.6
gestational,peripartum,0.6
